slope,elevation,fault_distance,aspect,curvature,twi,lithology,label
80.56977081298828,830.0,50.0,41.6335393365702,-3.0,0.15354971384361032,2.0,1
77.47119140625,929.0,50.0,180.0,1.0,0.20058825901366586,2.0,1
48.18968200683594,180.0,50.0,26.56505117707799,-1.0,0.6388816388300651,1.0,1
48.18968200683594,778.0,50.0,333.434948822922,1.0,0.6388816388300651,2.0,1
84.58403015136719,942.0,50.0,354.5596679689945,3.0,0.09039416641283979,2.0,1
86.42540740966797,711.0,50.0,75.52970589993411,-1.0,0.06031523940123409,2.0,1
26.56505012512207,774.0,50.0,270.0,1.0,1.098568659019921,2.0,1
86.26176452636719,1063.0,50.0,231.63251461513846,-7.0,0.06302520752925618,2.0,1
77.47119140625,1118.0,50.0,270.0,-7.0,0.20058825901366586,2.0,1
26.56505012512207,782.0,50.0,270.0,-3.0,1.098568659019921,2.0,1
78.6900634765625,818.0,50.0,-0.0,-12.0,0.18223143863181776,2.0,1
85.56851959228516,1137.0,50.0,54.46232220802562,-4.0,0.07441696279155395,2.0,1
35.26438903808594,187.0,50.0,315.0,-2.0,0.8813366841754368,1.0,1
84.20236206054688,1805.0,50.0,66.03751102542182,12.0,0.09653167087479503,4.0,1
86.42540740966797,499.0,50.0,141.34019174590992,-3.0,0.06031523940123409,1.0,1
71.06816864013672,425.0,50.0,239.03624346792648,2.0,0.2948473393016171,1.0,1
64.12330627441406,153.0,50.0,284.03624346792645,1.0,0.3954185977940268,1.0,1
85.95530700683594,1100.0,50.0,278.13010235415595,-16.0,0.06807535999362399,2.0,1
56.309932708740234,360.0,50.0,90.0,5.0,0.5107878748701314,1.0,1
45.0,239.0,50.0,-0.0,4.0,0.6931123720532195,1.0,1
71.56504821777344,776.0,50.0,270.0,2.0,0.28762421788352677,2.0,1
48.18968200683594,770.0,50.0,116.56505117707799,-1.0,0.6388816388300651,2.0,1
68.1985855102539,791.0,50.0,126.86989764584402,-1.0,0.33642197924766126,2.0,1
48.18968200683594,147.0,50.0,63.43494882292201,-1.0,0.6388816388300651,1.0,1
84.70675659179688,896.0,50.0,103.3924977537511,-6.0,0.08841536315596522,2.0,1
86.68048095703125,769.0,50.0,73.14160123226172,-3.0,0.0560795127622715,2.0,1
60.98285675048828,138.0,50.0,33.690067525979785,-1.0,0.44124167319845126,1.0,1
60.98285675048828,773.0,50.0,123.6900675259798,1.0,0.44124167319845126,2.0,1
48.18968200683594,828.0,50.0,63.43494882292201,-1.0,0.6388816388300651,2.0,1
83.78231811523438,876.0,50.0,60.64224645720873,-3.0,0.10325006990493941,2.0,1
87.33411407470703,494.0,50.0,245.22485943116806,-1.0,0.0451358751831841,1.0,1
65.9051513671875,2113.0,50.0,243.43494882292202,8.0,0.36959365434351266,4.0,1
26.56505012512207,798.0,50.0,270.0,-3.0,1.098568659019921,2.0,1
69.62547302246094,958.0,50.0,68.19859051364818,5.0,0.31577193802795256,2.0,1
56.309932708740234,260.0,50.0,90.0,-5.0,0.5107878748701314,1.0,1
81.63500213623047,568.0,50.0,252.89727103094765,-19.0,0.13706677719042953,1.0,1
86.11199188232422,931.0,50.0,80.21759296819272,-2.0,0.06549723471910102,2.0,1
70.52877807617188,147.0,50.0,45.0,2.0,0.30267791330145694,1.0,1
85.66780853271484,787.0,50.0,335.3764352138364,9.0,0.07279162028939107,2.0,1
65.9051513671875,141.0,50.0,26.56505117707799,2.0,0.36959365434351266,1.0,1
86.71340942382812,969.0,50.0,309.1736579704442,-37.0,0.055532024393800394,2.0,1
48.18968200683594,773.0,50.0,63.43494882292201,1.0,0.6388816388300651,2.0,1
84.8267822265625,902.0,50.0,354.8055710922652,2.0,0.0864760853155896,2.0,1
60.98285675048828,188.0,50.0,326.30993247402023,3.0,0.44124167319845126,1.0,1
87.35690307617188,594.0,50.0,198.8531587644191,-3.0,0.044753278529959584,2.0,1
85.77513885498047,849.0,50.0,355.7636052009412,-5.0,0.07103284848617765,2.0,1
86.42366027832031,879.0,50.0,90.0,-8.0,0.06034630685853498,2.0,1
26.56505012512207,774.0,50.0,180.0,1.0,1.098568659019921,2.0,1
0.0,771.0,50.0,-0.0,-2.0,5.0,2.0,1
87.62228393554688,972.0,50.0,41.6335393365702,-2.0,0.04026558323895613,2.0,1
69.62547302246094,180.0,50.0,201.80140948635182,1.0,0.31577193802795256,1.0,1
57.6884651184082,169.0,50.0,18.43494882292201,-2.0,0.4900468046025137,1.0,1
82.10485076904297,1083.0,50.0,56.309932474020215,-10.0,0.12973840512440227,2.0,1
71.56504821777344,139.0,50.0,180.0,0.0,0.28762421788352677,1.0,1
54.73561096191406,808.0,50.0,225.0,0.0,0.5347630096048812,2.0,1
86.5569076538086,826.0,50.0,164.29136217098426,-1.0,0.058134832080182434,2.0,1
86.26969909667969,1089.0,50.0,199.02560603756868,-3.0,0.06289272722044147,2.0,1
85.46918487548828,868.0,50.0,33.690067525979785,-9.0,0.07603767204844997,2.0,1
79.34468841552734,989.0,50.0,228.81407483429035,-1.0,0.1722972799021049,2.0,1
57.6884651184082,336.0,50.0,161.565051177078,-6.0,0.4900468046025137,1.0,1
26.56505012512207,783.0,50.0,180.0,-5.0,1.098568659019921,2.0,1
60.98285675048828,770.0,50.0,56.309932474020215,-5.0,0.44124167319845126,2.0,1
86.65654754638672,777.0,50.0,96.70983680775694,-12.0,0.05647745072963768,2.0,1
85.23635864257812,2099.0,50.0,270.0,-2.0,0.07983157057631776,4.0,1
81.2791976928711,1084.0,50.0,32.47119229084849,-6.0,0.14259264399036592,2.0,1
86.87850952148438,1121.0,50.0,258.9964591482505,-3.0,0.0527798022172305,2.0,1
71.06816864013672,768.0,50.0,239.03624346792648,0.0,0.2948473393016171,2.0,1
83.6206283569336,915.0,50.0,333.434948822922,-2.0,0.10582525500847974,2.0,1
57.6884651184082,780.0,50.0,18.43494882292201,4.0,0.4900468046025137,2.0,1
68.58328247070312,132.0,50.0,281.30993247402023,-10.0,0.3308573479706543,1.0,1
84.58403015136719,970.0,50.0,185.4403320310055,-1.0,0.09039416641283979,2.0,1
85.51453399658203,968.0,50.0,244.44003482817618,-12.0,0.07529822567799972,2.0,1
84.39958953857422,840.0,50.0,281.30993247402023,-8.0,0.09336434475195257,2.0,1
68.1985855102539,161.0,50.0,53.13010235415598,1.0,0.33642197924766126,1.0,1
48.18968200683594,180.0,50.0,206.565051177078,-1.0,0.6388816388300651,1.0,1
84.94884490966797,1165.0,50.0,225.0,-4.0,0.08449996846374574,2.0,1
35.26438903808594,775.0,50.0,315.0,4.0,0.8813366841754368,2.0,1
48.18968200683594,181.0,50.0,206.565051177078,-3.0,0.6388816388300651,1.0,1
82.94286346435547,1076.0,50.0,291.8014094863518,-9.0,0.11657017284467756,2.0,1
48.18968200683594,779.0,50.0,153.434948822922,1.0,0.6388816388300651,2.0,1
85.74905395507812,805.0,50.0,221.98721249581664,-6.0,0.0714608769568835,2.0,1
86.35558319091797,1079.0,50.0,37.23483398157467,-4.0,0.06147234379207985,2.0,1
57.6884651184082,775.0,50.0,341.565051177078,-2.0,0.4900468046025137,2.0,1
88.21379089355469,907.0,50.0,259.2157021324374,-3.0,0.030149044594965643,2.0,1
0.0,0.0,0.0,-0.0,-765.0,5.0,1.0,1
64.12330627441406,779.0,50.0,104.03624346792648,3.0,0.3954185977940268,2.0,1
26.56505012512207,165.0,50.0,-0.0,164.0,1.098568659019921,1.0,1
26.56505012512207,790.0,50.0,270.0,5.0,1.098568659019921,2.0,1
35.26438903808594,773.0,50.0,135.0,-6.0,0.8813366841754368,2.0,1
85.3360366821289,537.0,50.0,101.76828893202065,-9.0,0.07821106558356859,1.0,1
48.18968200683594,776.0,50.0,116.56505117707799,-1.0,0.6388816388300651,2.0,1
35.26438903808594,769.0,50.0,315.0,4.0,0.8813366841754368,2.0,1
83.55028533935547,864.0,50.0,132.70938995736148,-13.0,0.10694422837641579,2.0,1
68.58328247070312,177.0,50.0,281.30993247402023,4.0,0.3308573479706543,1.0,1
85.31660461425781,977.0,50.0,214.99202019855866,10.0,0.07852678826353177,2.0,1
70.52877807617188,151.0,50.0,135.0,0.0,0.30267791330145694,1.0,1
82.04802703857422,1101.0,50.0,245.22485943116806,-9.0,0.1306260610411339,2.0,1
26.56505012512207,771.0,50.0,180.0,1.0,1.098568659019921,2.0,1
87.86754608154297,1079.0,50.0,118.95099520746679,-3.0,0.03609049876090203,2.0,1
86.53335571289062,1110.0,50.0,268.2642954110716,-6.0,0.05852511313677956,2.0,1
81.8698959350586,1137.0,50.0,90.0,16.0,0.1334069458700501,2.0,1
26.56505012512207,790.0,50.0,270.0,1.0,1.098568659019921,2.0,1
82.17875671386719,726.0,50.0,285.94539590092285,-10.0,0.1285817840986385,2.0,1
84.9972152709961,1332.0,50.0,156.80140948635182,2.0,0.08371560290513716,3.0,1
73.39844512939453,777.0,50.0,116.56505117707799,-1.0,0.26087086322858655,2.0,1
35.26438903808594,784.0,50.0,135.0,-2.0,0.8813366841754368,2.0,1
26.56505012512207,801.0,50.0,270.0,-3.0,1.098568659019921,2.0,1
48.18968200683594,776.0,50.0,206.565051177078,1.0,0.6388816388300651,2.0,1
83.94924926757812,985.0,50.0,302.0053832080835,-20.0,0.10058365569763934,2.0,1
72.6539306640625,356.0,50.0,231.3401917459099,-19.0,0.2717566073829587,1.0,1
26.56505012512207,147.0,50.0,-0.0,3.0,1.098568659019921,1.0,1
78.74475860595703,798.0,50.0,275.71059313749964,-7.0,0.18140330598361507,2.0,1
81.2791976928711,1370.0,50.0,4.398705354995532,0.0,0.14259264399036592,3.0,1
86.14513397216797,1114.0,50.0,32.61924307119283,-3.0,0.06495086342817699,2.0,1
77.39561462402344,441.0,50.0,333.434948822922,0.0,0.2017209902285553,1.0,1
57.6884651184082,770.0,50.0,251.56505117707798,0.0,0.4900468046025137,2.0,1
86.2457504272461,1063.0,50.0,318.99091309842976,-1.0,0.06328835634860679,2.0,1
81.52127838134766,809.0,50.0,26.56505117707799,-4.0,0.13883556668132396,2.0,1
65.9051513671875,776.0,50.0,333.434948822922,2.0,0.36959365434351266,2.0,1
84.62588500976562,642.0,50.0,48.81407483429036,-6.0,0.08971899995905717,2.0,1
83.04755401611328,1256.0,50.0,127.56859202882751,5.0,0.11491653772892767,3.0,1
85.42607879638672,856.0,50.0,106.26020470831197,-3.0,0.07674233031387308,2.0,1
78.52107238769531,835.0,50.0,203.96248897457818,-1.0,0.1847867035903587,2.0,1
78.52107238769531,848.0,50.0,246.0375110254218,-7.0,0.1847867035903587,2.0,1
72.45159912109375,175.0,50.0,288.434948822922,0.0,0.2747093402713723,1.0,1
26.56505012512207,799.0,50.0,90.0,1.0,1.098568659019921,2.0,1
35.26438903808594,780.0,50.0,315.0,-4.0,0.8813366841754368,2.0,1
83.7453842163086,732.0,50.0,189.46232220802563,-3.0,0.1038380519196719,2.0,1
86.6349868774414,538.0,50.0,1.6846843178962914,-3.0,0.056838621249644436,1.0,1
35.26438903808594,173.0,50.0,45.0,0.0,0.8813366841754368,1.0,1
85.7519760131836,984.0,50.0,148.67130713219584,-7.0,0.07141260890797889,2.0,1
57.6884651184082,780.0,50.0,18.43494882292201,0.0,0.4900468046025137,2.0,1
87.43229675292969,1059.0,50.0,289.6538240580533,-25.0,0.043481111489914404,2.0,1
83.47755432128906,951.0,50.0,30.96375653207352,-8.0,0.10810188758725876,2.0,1
56.309932708740234,142.0,50.0,-0.0,1.0,0.5107878748701314,1.0,1
79.85789489746094,761.0,50.0,333.434948822922,-5.0,0.16446889213001378,2.0,1
83.47755432128906,663.0,50.0,329.03624346792645,-8.0,0.10810188758725876,2.0,1
87.45519256591797,1092.0,50.0,323.13010235415595,-1.0,0.04309210581630307,2.0,1
26.56505012512207,771.0,50.0,90.0,3.0,1.098568659019921,2.0,1
68.1985855102539,776.0,50.0,143.13010235415598,1.0,0.33642197924766126,2.0,1
86.31625366210938,729.0,50.0,273.6913859864513,-1.0,0.06212184277677645,2.0,1
84.85294342041016,1020.0,50.0,97.76516601842533,-1.0,0.08605279152703937,2.0,1
75.6366958618164,812.0,50.0,140.19442890773482,-3.0,0.22791855295868926,2.0,1
87.60678100585938,620.0,50.0,206.02959219151344,-16.0,0.04052799698827003,2.0,1
82.87498474121094,848.0,50.0,90.0,-8.0,0.11764094827812853,2.0,1
45.0,769.0,50.0,270.0,0.0,0.6931123720532195,2.0,1
87.40943908691406,364.0,50.0,142.35237935989235,8.0,0.04386347446631834,1.0,1
76.06790924072266,899.0,50.0,240.25511870305778,-1.0,0.22152317482877487,2.0,1
71.79923248291016,775.0,50.0,279.4623222080256,1.0,0.2842164025928617,2.0,1
68.58328247070312,760.0,50.0,11.309932474020213,0.0,0.3308573479706543,2.0,1
83.79145050048828,990.0,50.0,315.0,-2.0,0.10310447677145776,2.0,1
0.0,781.0,50.0,-0.0,-2.0,5.0,2.0,1
73.39844512939453,1010.0,50.0,63.43494882292201,-15.0,0.26087086322858655,2.0,1
64.12330627441406,776.0,50.0,284.03624346792645,3.0,0.3954185977940268,2.0,1
71.79923248291016,208.0,50.0,279.4623222080256,-5.0,0.2842164025928617,1.0,1
71.56504821777344,1069.0,50.0,90.0,-8.0,0.28762421788352677,2.0,1
79.00679779052734,944.0,50.0,299.05460409907715,-6.0,0.1774313533789091,2.0,1
86.0548095703125,1066.0,50.0,90.0,-3.0,0.06643871561109091,2.0,1
74.20682525634766,400.0,50.0,8.13010235415598,6.0,0.24901213102640715,1.0,1
85.48328399658203,1313.0,50.0,80.90972307917768,5.0,0.07580806474441354,3.0,1
85.03025817871094,1039.0,50.0,-0.0,-1.0,0.08317953333082546,2.0,1
56.309932708740234,167.0,50.0,270.0,-3.0,0.5107878748701314,1.0,1
86.21515655517578,397.0,50.0,214.2157021324374,8.0,0.063795525217506,1.0,1
86.0548095703125,1019.0,50.0,313.60281897270363,-1.0,0.06643871561109091,2.0,1
86.37568664550781,878.0,50.0,100.95406264339833,-9.0,0.061140953368565246,2.0,1
70.52877807617188,806.0,50.0,135.0,0.0,0.30267791330145694,2.0,1
45.0,791.0,50.0,-0.0,2.0,0.6931123720532195,2.0,1
48.18968200683594,767.0,50.0,333.434948822922,-1.0,0.6388816388300651,2.0,1
83.86309051513672,499.0,50.0,143.7461622625552,-4.0,0.10196091285328003,1.0,1
85.59479522705078,909.0,50.0,285.6422464572087,-8.0,0.07398703097848487,2.0,1
85.3514175415039,930.0,50.0,63.43494882292201,-5.0,0.07795937139801495,2.0,1
35.26438903808594,767.0,50.0,315.0,-6.0,0.8813366841754368,2.0,1
88.07420349121094,554.0,50.0,243.00416160591337,-2.0,0.032553507181957916,1.0,1
26.56505012512207,785.0,50.0,90.0,1.0,1.098568659019921,2.0,1
86.18803405761719,823.0,50.0,181.90915243299636,-3.0,0.06424223633440777,2.0,1
84.69542694091797,782.0,50.0,201.80140948635182,-8.0,0.08859710581459579,2.0,1
63.4349479675293,202.0,50.0,180.0,6.0,0.4054214784599757,1.0,1
35.26438903808594,185.0,50.0,315.0,0.0,0.8813366841754368,1.0,1
87.31957244873047,886.0,50.0,253.68614757373945,-7.0,0.04537905423156522,2.0,1
85.63017272949219,732.0,50.0,43.45184230102203,-3.0,0.0734072552126112,2.0,1
86.923828125,894.0,50.0,30.699722550814414,-27.0,0.05202256778494528,2.0,1
48.18968200683594,760.0,50.0,26.56505117707799,-1.0,0.6388816388300651,2.0,1
84.18746948242188,592.0,50.0,194.74356283647072,-12.0,0.09676919117284313,2.0,1
68.1985855102539,779.0,50.0,306.86989764584405,-5.0,0.33642197924766126,2.0,1
26.56505012512207,773.0,50.0,270.0,-1.0,1.098568659019921,2.0,1
48.18968200683594,778.0,50.0,206.565051177078,1.0,0.6388816388300651,2.0,1
85.6012954711914,1094.0,50.0,112.61986494804043,-6.0,0.07387926319279835,2.0,1
54.73561096191406,813.0,50.0,45.0,0.0,0.5347630096048812,2.0,1
26.56505012512207,769.0,50.0,90.0,1.0,1.098568659019921,2.0,1
85.43696594238281,807.0,50.0,61.38954033403479,4.0,0.07656559237243699,2.0,1
35.26438903808594,151.0,50.0,315.0,-4.0,0.8813366841754368,1.0,1
26.56505012512207,773.0,50.0,270.0,5.0,1.098568659019921,2.0,1
86.5444107055664,838.0,50.0,208.8865817669107,-3.0,0.058341640757855945,2.0,1
69.62547302246094,134.0,50.0,291.8014094863518,-1.0,0.31577193802795256,1.0,1
85.51453399658203,1001.0,50.0,205.5599651718238,-4.0,0.07529822567799972,2.0,1
69.62547302246094,771.0,50.0,111.80140948635182,1.0,0.31577193802795256,2.0,1
26.56505012512207,782.0,50.0,90.0,-1.0,1.098568659019921,2.0,1
48.18968200683594,782.0,50.0,333.434948822922,3.0,0.6388816388300651,2.0,1
78.09530639648438,778.0,50.0,198.434948822922,-2.0,0.1912104769981109,2.0,1
86.41140747070312,1553.0,50.0,131.18592516570965,1.0,0.06054895859717783,3.0,1
68.1985855102539,767.0,50.0,216.86989764584402,1.0,0.33642197924766126,2.0,1
60.98285675048828,623.0,50.0,236.3099324740202,1.0,0.44124167319845126,2.0,1
54.73561096191406,780.0,50.0,225.0,0.0,0.5347630096048812,2.0,1
86.34447479248047,1119.0,50.0,26.56505117707799,2.0,0.06165526547704438,2.0,1
78.09530639648438,195.0,50.0,71.56505117707799,10.0,0.1912104769981109,1.0,1
57.6884651184082,208.0,50.0,161.565051177078,-2.0,0.4900468046025137,1.0,1
80.56977081298828,206.0,50.0,94.76364169072617,5.0,0.15354971384361032,1.0,1
48.18968200683594,781.0,50.0,333.434948822922,3.0,0.6388816388300651,2.0,1
80.66413116455078,965.0,50.0,170.53767779197437,-2.0,0.15209740648691267,2.0,1
81.54439544677734,822.0,50.0,311.98721249581666,1.0,0.1384756818363664,2.0,1
26.56505012512207,783.0,50.0,180.0,3.0,1.098568659019921,2.0,1
85.2729721069336,923.0,50.0,209.7448812969422,-3.0,0.07923751456121966,2.0,1
83.47755432128906,962.0,50.0,59.03624346792648,-8.0,0.10810188758725876,2.0,1
35.26438903808594,778.0,50.0,135.0,0.0,0.8813366841754368,2.0,1
35.26438903808594,173.0,50.0,45.0,-2.0,0.8813366841754368,1.0,1
85.45852661132812,505.0,50.0,83.15722658736907,-2.0,0.07621160299268125,1.0,1
72.6539306640625,218.0,50.0,128.6598082540901,3.0,0.2717566073829587,1.0,1
87.21472930908203,896.0,50.0,131.05481377096245,-8.0,0.047144843081313274,2.0,1
87.22291564941406,842.0,50.0,247.16634582208246,-4.0,0.04701021187665189,2.0,1
86.18592071533203,598.0,50.0,53.13010235415598,-4.0,0.06427693070119894,2.0,1
48.18968200683594,209.0,50.0,243.43494882292202,-1.0,0.6388816388300651,1.0,1
56.309932708740234,775.0,50.0,-0.0,1.0,0.5107878748701314,2.0,1
86.10975646972656,651.0,50.0,197.81888891452277,-7.0,0.0655325256657294,2.0,1
84.45883178710938,1074.0,50.0,194.03624346792648,-17.0,0.09241094197844058,2.0,1
85.6012954711914,459.0,50.0,202.61986494804043,0.0,0.07387926319279835,1.0,1
26.56505012512207,782.0,50.0,-0.0,-1.0,1.098568659019921,2.0,1
86.59512329101562,891.0,50.0,292.7509763427876,-6.0,0.057498417899727906,2.0,1
87.37155151367188,1046.0,50.0,189.24611274556324,-20.0,0.04450301177364954,2.0,1
54.73561096191406,791.0,50.0,225.0,0.0,0.5347630096048812,2.0,1
86.75061798095703,1679.0,50.0,353.480198248343,1.0,0.054911337532210766,3.0,1
86.65654754638672,1357.0,50.0,263.2901631922431,-10.0,0.05647745072963768,3.0,1
72.45159912109375,347.0,50.0,341.565051177078,-4.0,0.2747093402713723,1.0,1
78.52107238769531,658.0,50.0,293.96248897457815,-3.0,0.1847867035903587,2.0,1
83.78231811523438,1114.0,50.0,119.35775354279127,-11.0,0.10325006990493941,2.0,1
64.12330627441406,186.0,50.0,284.03624346792645,1.0,0.3954185977940268,1.0,1
86.923828125,1089.0,50.0,30.699722550814414,-1.0,0.05202256778494528,2.0,1
56.309932708740234,772.0,50.0,180.0,-3.0,0.5107878748701314,2.0,1
0.0,768.0,50.0,-0.0,0.0,5.0,2.0,1
84.2964859008789,1007.0,50.0,92.86240522611175,-7.0,0.09502027157263462,2.0,1
80.8153076171875,504.0,50.0,165.96375653207352,-9.0,0.1497659388182164,1.0,1
82.99579620361328,781.0,50.0,280.61965527615513,-7.0,0.11573382649061754,2.0,1
74.63859558105469,794.0,50.0,195.94539590092288,-5.0,0.24265964364551482,2.0,1
88.37236022949219,935.0,50.0,247.44275336529432,-8.0,0.0274062480945509,2.0,1
60.98285675048828,812.0,50.0,56.309932474020215,3.0,0.44124167319845126,2.0,1
80.6015396118164,872.0,50.0,24.443954780416536,-10.0,0.15306125327336415,2.0,1
84.11897277832031,1062.0,50.0,55.4914770123316,-7.0,0.09786734174834684,2.0,1
48.18968200683594,788.0,50.0,333.434948822922,1.0,0.6388816388300651,2.0,1
35.26438903808594,785.0,50.0,315.0,2.0,0.8813366841754368,2.0,1
86.57540893554688,849.0,50.0,51.0724564072077,9.0,0.057828682656861245,2.0,1
86.58606719970703,944.0,50.0,72.64597536373867,-8.0,0.05764968085439684,2.0,1
86.5444107055664,658.0,50.0,331.1134182330893,-9.0,0.058341640757855945,2.0,1
82.65894317626953,931.0,50.0,345.06858282186244,-1.0,0.12104582808952596,2.0,1
84.85294342041016,767.0,50.0,7.765166018425333,-1.0,0.08605279152703937,2.0,1
81.80780029296875,859.0,50.0,59.743562836470744,-5.0,0.13437521667324687,2.0,1
85.81198120117188,922.0,50.0,336.25050550713325,-18.0,0.07042843632588623,2.0,1
85.70448303222656,915.0,50.0,304.286876977209,-1.0,0.07219294924827813,2.0,1
26.56505012512207,819.0,50.0,-0.0,-3.0,1.098568659019921,2.0,1
45.0,175.0,50.0,270.0,0.0,0.6931123720532195,1.0,1
71.79923248291016,583.0,50.0,170.53767779197437,-11.0,0.2842164025928617,2.0,1
85.2729721069336,906.0,50.0,82.8749836510982,13.0,0.07923751456121966,2.0,1
84.8267822265625,867.0,50.0,275.1944289077348,-12.0,0.0864760853155896,2.0,1
57.6884651184082,785.0,50.0,341.565051177078,4.0,0.4900468046025137,2.0,1
45.0,775.0,50.0,270.0,-2.0,0.6931123720532195,2.0,1
48.18968200683594,816.0,50.0,243.43494882292202,-1.0,0.6388816388300651,2.0,1
85.64282989501953,1007.0,50.0,49.635463426902646,-7.0,0.07319962194400696,2.0,1
86.9872055053711,1194.0,50.0,90.0,22.0,0.050963778917340725,3.0,1
0.0,768.0,50.0,-0.0,0.0,5.0,2.0,1
45.0,771.0,50.0,270.0,0.0,0.6931123720532195,2.0,1
35.26438903808594,771.0,50.0,45.0,-2.0,0.8813366841754368,2.0,1
48.18968200683594,781.0,50.0,63.43494882292201,-3.0,0.6388816388300651,2.0,1
71.79923248291016,185.0,50.0,170.53767779197437,-1.0,0.2842164025928617,1.0,1
85.6708984375,847.0,50.0,119.47588900324574,-4.0,0.07274217773425458,2.0,1
85.0488510131836,802.0,50.0,197.65012421993012,-5.0,0.08287762827056273,2.0,1
86.63933563232422,819.0,50.0,356.6335393365702,-10.0,0.05676431152230842,2.0,1
81.2791976928711,225.0,50.0,147.52880770915152,4.0,0.14259264399036592,1.0,1
74.05460357666016,312.0,50.0,180.0,11.0,0.2512484906878168,1.0,1
48.18968200683594,767.0,50.0,153.434948822922,1.0,0.6388816388300651,2.0,1
85.08541107177734,1006.0,50.0,334.5366549381284,-9.0,0.08228456127877586,2.0,1
63.4349479675293,783.0,50.0,90.0,-4.0,0.4054214784599757,2.0,1
86.50606536865234,776.0,50.0,77.66091272167381,-9.0,0.05898004031633012,2.0,1
75.28563690185547,808.0,50.0,156.80140948635182,-12.0,0.23311307892220065,2.0,1
81.54439544677734,854.0,50.0,131.98721249581666,-3.0,0.1384756818363664,2.0,1
84.50994873046875,827.0,50.0,54.78240703180729,-5.0,0.09158718005749128,2.0,1
35.26438903808594,214.0,50.0,225.0,0.0,0.8813366841754368,1.0,1
0.0,768.0,50.0,-0.0,0.0,5.0,2.0,1
86.63353729248047,1134.0,50.0,90.0,-14.0,0.05686158469323068,2.0,1
26.56505012512207,191.0,50.0,270.0,-1.0,1.098568659019921,1.0,1
71.06816864013672,823.0,50.0,30.96375653207352,-4.0,0.2948473393016171,2.0,1
85.2689437866211,1093.0,50.0,155.55604521958347,-4.0,0.0793036433431055,2.0,1
69.62547302246094,1071.0,50.0,248.19859051364818,5.0,0.31577193802795256,2.0,1
86.28541564941406,979.0,50.0,193.1340223063963,-1.0,0.06263185801412473,2.0,1
81.52127838134766,1141.0,50.0,153.434948822922,-8.0,0.13883556668132396,2.0,1
87.61457061767578,973.0,50.0,305.676408221862,-5.0,0.04039486155065758,2.0,1
86.0571517944336,1137.0,50.0,268.02506598911805,0.0,0.06639848956249114,2.0,1
48.18968200683594,182.0,50.0,63.43494882292201,1.0,0.6388816388300651,1.0,1
87.03399658203125,796.0,50.0,106.55707137563665,-8.0,0.05017801697959645,2.0,1
83.19619750976562,627.0,50.0,342.64597536373867,-3.0,0.11256512655760834,2.0,1
79.00679779052734,797.0,50.0,60.94539590092286,-2.0,0.1774313533789091,2.0,1
82.99579620361328,620.0,50.0,169.38034472384487,-13.0,0.11573382649061754,2.0,1
83.39134979248047,1002.0,50.0,169.9920201985587,-2.0,0.10947072367542293,2.0,1
60.98285675048828,170.0,50.0,33.690067525979785,1.0,0.44124167319845126,1.0,1
83.66948699951172,983.0,50.0,213.69006752597977,-1.0,0.10504788621315352,2.0,1
86.6536865234375,532.0,50.0,105.25511870305779,-2.0,0.056528298258690594,1.0,1
26.56505012512207,773.0,50.0,180.0,-1.0,1.098568659019921,2.0,1
71.06816864013672,778.0,50.0,120.96375653207352,0.0,0.2948473393016171,2.0,1
87.1058120727539,1001.0,50.0,249.27444113443946,-5.0,0.048976225145041595,2.0,1
85.6708984375,1512.0,50.0,60.52411099675425,-4.0,0.07274217773425458,3.0,1
86.6070785522461,880.0,50.0,78.02386755579664,-18.0,0.05730207345306026,2.0,1
74.20682525634766,265.0,50.0,351.86989764584405,0.0,0.24901213102640715,1.0,1
73.39844512939453,156.0,50.0,296.565051177078,-3.0,0.26087086322858655,1.0,1
85.39664459228516,967.0,50.0,220.10090754621223,-7.0,0.07722245194085126,2.0,1
86.28541564941406,906.0,50.0,144.24611274556327,-5.0,0.06263185801412473,2.0,1
56.309932708740234,777.0,50.0,270.0,-1.0,0.5107878748701314,2.0,1
73.39844512939453,399.0,50.0,243.43494882292202,-1.0,0.26087086322858655,1.0,1
87.00884246826172,951.0,50.0,326.72511201516505,-1.0,0.050599561304822856,2.0,1
57.6884651184082,785.0,50.0,18.43494882292201,-2.0,0.4900468046025137,2.0,1
86.77259826660156,501.0,50.0,111.5014343240479,-4.0,0.05454608874627619,1.0,1
64.12330627441406,769.0,50.0,345.96375653207355,-3.0,0.3954185977940268,2.0,1
26.56505012512207,775.0,50.0,270.0,-3.0,1.098568659019921,2.0,1
64.7605972290039,848.0,50.0,135.0,-2.0,0.3861723781489246,2.0,1
48.18968200683594,780.0,50.0,153.434948822922,3.0,0.6388816388300651,2.0,1
26.56505012512207,775.0,50.0,270.0,1.0,1.098568659019921,2.0,1
87.07962036132812,965.0,50.0,52.25319461272534,-7.0,0.049414103557108534,2.0,1
86.42540740966797,1184.0,50.0,358.2100893917539,-15.0,0.06031523940123409,3.0,1
88.0206527709961,1124.0,50.0,99.95062668795161,-3.0,0.03347013901900067,2.0,1
81.2791976928711,975.0,50.0,147.52880770915152,-4.0,0.14259264399036592,2.0,1
74.05460357666016,1662.0,50.0,-0.0,-7.0,0.2512484906878168,3.0,1
26.56505012512207,775.0,50.0,-0.0,1.0,1.098568659019921,2.0,1
35.26438903808594,238.0,50.0,135.0,0.0,0.8813366841754368,1.0,1
