latitude,longitude,event_date,admin_division_name,landslide_category,landslide_trigger,fatality_count,injury_count,location_description,source,verification_status
25.3056,93.1265,2012-06-03 00:00:00,Assam,landslide,downpour,0.0,0.0,"between Maibang and Daotohaja, Assam",pan_ner_csv,reported
25.1175,92.8573,2012-06-03 00:00:00,Assam,landslide,downpour,0.0,0.0," between Harangajao and Mailongdisa, Assa,",pan_ner_csv,reported
27.7167,88.5577,2012-06-03 00:00:00,,landslide,downpour,0.0,0.0,"lachen, Sikkim",pan_ner_csv,reported
25.1775,93.0123,2012-06-03 00:00:00,Assam,landslide,downpour,0.0,0.0,"between Haflong and  Bagetar, Assam",pan_ner_csv,reported
27.7565,88.632,2012-06-07 00:00:00,,landslide,downpour,7.0,0.0,"Nathang Maong, Sikkim",pan_ner_csv,reported
27.1748,88.6458,2012-06-07 04:30:00,Sikkim,landslide,rain,7.0,0.0,"Rolep, South Sikkim( Mapping to Rhenock 12 miles from Rolep)",pan_ner_csv,reported
24.8142,93.5444,2012-06-10 00:00:00,Manipur,landslide,downpour,0.0,0.0,"Imphal-Jiribam section of NH-37 , Manipur",pan_ner_csv,reported
25.0951,92.3567,2012-06-13 00:00:00,Assam,landslide,downpour,0.0,0.0,"NH44, Malidhor area,  Baleswar",pan_ner_csv,reported
25.5498,92.0757,2012-06-13 00:00:00,Meghalaya,landslide,downpour,0.0,0.0,"NH44, Kuliang",pan_ner_csv,reported
27.339,88.6065,2012-06-14 04:00:00,Sikkim,landslide,downpour,0.0,0.0,"Tathangchen, Gangtok, Sikkim ",pan_ner_csv,reported
26.149,91.7351,2012-06-20 00:00:00,Assam,landslide,downpour,0.0,0.0,"Lalunggaon, Guwahati,  Assam",pan_ner_csv,reported
26.1226,91.7162,2012-06-22 00:00:00,Assam,landslide,downpour,3.0,0.0,Lalunggaon near Gorchuk area,pan_ner_csv,reported
27.174,95.8011,2012-06-25 00:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,"Tirap , Arunachal Pradesh",pan_ner_csv,reported
26.9986,95.4993,2012-06-25 00:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,"Khonsa, Arunachal Pradesh",pan_ner_csv,reported
26.1049,91.7369,2012-06-25 18:00:00,Assam,landslide,downpour,1.0,0.0,"Sonaighuli area near Kahilipara, Guwahati City, Assam",pan_ner_csv,reported
28.9986,94.8885,2012-07-05 00:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,"Tuting, Upper Siang , Arunachal Pradesh",pan_ner_csv,reported
27.0377,88.3603,2012-09-14 00:00:00,Sikkim,landslide,downpour,0.0,0.0,"Takdah, West Bengal",pan_ner_csv,reported
27.1675,88.3651,2012-09-16 00:00:00,Sikkim,landslide,downpour,0.0,0.0,"Namchi to Phongla, Namchi to Melli ,Namchi to Sumbuk",pan_ner_csv,reported
27.8458,95.2253,2012-09-19 00:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0, Arunachal Pradesh ,pan_ner_csv,reported
27.8385,88.556,2012-09-19 00:00:00,,landslide,downpour,20.0,0.0,"North Skkimm Hwy between, Chungthang and Mangan, North Skimm (9 landslides)",pan_ner_csv,reported
27.6558,88.605,2012-09-19 00:00:00,,landslide,downpour,0.0,0.0," Chungthang and Pegong. Houses, between Rangma and Chungthang ",pan_ner_csv,reported
23.7705,92.5217,2012-11-11 00:00:00,Mizoram,landslide,downpour,4.0,0.0,"Dapchhuah, Mamit, Mizoram",pan_ner_csv,reported
28.1193,95.1645,2013-02-18 00:00:00,Arunachal Pradesh,landslide,rain,3.0,2.0,"East Siang, Arunachal Pradesh",pan_ner_csv,reported
28.8254,96.1509,2013-04-07 00:00:00,Arunachal Pradesh,landslide,rain,0.0,0.0,"Dibang Valley, Arunachal Pradesh",pan_ner_csv,reported
24.2315,92.6755,2013-05-07 00:00:00,Mizoram,mudslide,rain,0.0,0.0,"Kolasib, Saiha, Mizoram,",pan_ner_csv,reported
24.0896,91.4663,2013-05-08 00:00:00,Tripura,landslide,rain,1.0,0.0,"Purba Simna, Tripura",pan_ner_csv,reported
26.1016,91.6906,2013-05-11 00:00:00,Assam,landslide,rain,0.0,0.0,"Boragaon, North Guwahati, Guwahati, Assam,",pan_ner_csv,reported
26.1771,91.7599,2013-05-11 00:00:00,Assam,landslide,rain,0.0,1.0,"Sarania Hills, North Guwahati, Guwahati, Assam,",pan_ner_csv,reported
23.7281,92.7175,2013-05-11 09:00:00,Mizoram,landslide,rain,15.0,0.0,"Laipuitland , Aizawl, Mizoram",pan_ner_csv,reported
26.1662,91.7138,2013-05-11 09:00:00,Assam,landslide,rain,0.0,0.0,"Nursery, North Guwahati, Guwahati, Assam,",pan_ner_csv,reported
24.9926,93.4946,2013-05-12 00:00:00,Assam,mudslide,rain,0.0,0.0,"Khongsang, Tamenglong, Manipur,",pan_ner_csv,reported
27.8776,94.25,2013-06-01 00:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,Upper Subansiri,pan_ner_csv,reported
26.0977,94.7031,2013-06-07 00:00:00,Nagaland,landslide,unknown,0.0,0.0,"Kuthur – Huker Road Via Y Anner, Chessore, Nagaland",pan_ner_csv,reported
26.0977,94.7499,2013-06-07 00:00:00,Nagaland,landslide,unknown,0.0,0.0,"Helipong-Chessore Road, Nagaland",pan_ner_csv,reported
27.3721,88.708,2013-06-08 17:00:00,Sikkim,landslide,downpour,0.0,0.0,"15 Km From Gangtok, Himalayans",pan_ner_csv,reported
27.3765,88.7628,2013-06-27 23:00:00,Sikkim,landslide,downpour,0.0,0.0,"Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim",pan_ner_csv,reported
26.1147,94.3864,2013-07-01 00:00:00,Nagaland,landslide,downpour,0.0,0.0,"Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road",pan_ner_csv,reported
26.72,95.029,2013-07-01 00:00:00,Nagaland,landslide,downpour,0.0,0.0,"Walo Ward, Mon Town, Wokha District, Nagaland",pan_ner_csv,reported
25.6269,94.1139,2013-07-12 00:00:00,Nagaland,landslide,downpour,0.0,0.0,"National Highway 29 Near Phesama Village, Nagaland",pan_ner_csv,reported
25.616,94.1167,2013-07-12 23:00:00,Nagaland,landslide,downpour,0.0,0.0,"National Highway 2 Near Phesama Village Close To Kisama Naha Heritage Site, Kohima District, Nagaland",pan_ner_csv,reported
25.6269,94.1139,2013-07-15 00:00:00,Nagaland,landslide,rain,0.0,0.0,"National Highway 29 Near Phesama Village, Nagaland",pan_ner_csv,reported
25.7131,94.0885,2013-07-17 00:00:00,Nagaland,mudslide,rain,0.0,0.0,"National Highway 2 Near Meriema Village, 10 Km Away From Kohima",pan_ner_csv,reported
25.7658,93.9413,2013-07-17 00:00:00,Nagaland,mudslide,rain,0.0,0.0,"National Highway 29 Between Patkai Bridge And Kukidolong, Nagaland",pan_ner_csv,reported
27.8837,93.0515,2013-08-01 00:00:00,Arunachal Pradesh,mudslide,rain,0.0,0.0,"Polo River At Polosang, Arunachal Pradesh",pan_ner_csv,reported
26.0137,94.5163,2013-08-04 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"Zunheboto, Nagaland",pan_ner_csv,reported
26.284,94.5808,2013-08-04 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"Nanga, Nagaland",pan_ner_csv,reported
26.2083,94.5438,2013-08-04 00:00:00,Nagaland,landslide,monsoon,0.0,0.0,"Longsa, Nagaland",pan_ner_csv,reported
26.1498,94.6055,2013-08-04 00:00:00,Nagaland,landslide,monsoon,0.0,0.0,"Suruhuto Town, Nagaland",pan_ner_csv,reported
26.0838,94.564,2013-08-04 00:00:00,Nagaland,landslide,rain,0.0,0.0,"Suruhuto Town, Nagaland",pan_ner_csv,reported
26.0481,94.4619,2013-08-04 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"Phizo, Nagaland",pan_ner_csv,reported
26.1807,94.5497,2013-08-04 00:00:00,Nagaland,landslide,monsoon,0.0,0.0,"Zhekuto, Nagaland",pan_ner_csv,reported
25.8376,94.5234,2013-08-04 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"Tizu, Nagaland",pan_ner_csv,reported
25.318,94.0441,2013-08-09 00:00:00,Nagaland,landslide,downpour,0.0,0.0,"Senapati, Manipur",pan_ner_csv,reported
26.7103,94.693,2013-08-11 23:00:00,Assam,landslide,downpour,0.0,0.0,Kangtsung Village,pan_ner_csv,reported
25.3833,94.1884,2013-08-15 00:00:00,Nagaland,landslide,downpour,0.0,0.0,"Koide Government High School, Senapati, Manipur",pan_ner_csv,reported
26.3897,94.9439,2013-08-16 00:00:00,Nagaland,landslide,rain,0.0,0.0,"Tobu, Nagaland",pan_ner_csv,reported
26.4205,94.9731,2013-08-16 00:00:00,Nagaland,landslide,rain,0.0,0.0,"Yakshu, Nagaland",pan_ner_csv,reported
26.8727,94.9275,2013-08-16 00:00:00,Assam,landslide,rain,0.0,0.0,"Longlem, Nagaland",pan_ner_csv,reported
24.7625,93.4341,2013-08-17 23:00:00,Assam,landslide,continuous_rain,0.0,0.0,The Imphal-Jiribam Section Of Nh-37 In Tamenglong District,pan_ner_csv,reported
26.4205,94.9731,2013-08-30 00:00:00,Nagaland,mudslide,unknown,0.0,0.0,"Yakshu, Nagaland",pan_ner_csv,reported
24.9037,93.487,2013-09-01 00:00:00,Manipur,mudslide,continuous_rain,0.0,0.0,"Tamenglong- Khongsang Road, Manipur",pan_ner_csv,reported
24.9829,93.5063,2013-09-01 00:00:00,Assam,mudslide,continuous_rain,0.0,0.0,"Tamenglong, Manipur",pan_ner_csv,reported
27.3425,88.2426,2013-09-01 18:00:00,Sikkim,landslide,downpour,5.0,0.0,Tamabong Village In Sikkim State,pan_ner_csv,reported
28.611,94.9829,2013-09-02 00:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,"Gosang Village Under Jengging Circle, Arunachal Pradesh",pan_ner_csv,reported
27.1614,93.7525,2013-09-02 00:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,Arunachal Pradesh,pan_ner_csv,reported
27.3736,88.7323,2013-09-07 15:00:00,Sikkim,landslide,rain,0.0,0.0,14 Milestone Of J N Marg Near Kyangnosola (East Sikkim),pan_ner_csv,reported
27.6047,88.6463,2013-09-08 00:00:00,,rock_fall,rain,1.0,2.0,"Chungthang, Sikkim",pan_ner_csv,reported
25.0985,94.3619,2013-09-24 00:00:00,Manipur,landslide,unknown,0.0,0.0,"Ukhrul, Manipur",pan_ner_csv,reported
25.8266,94.1497,2013-10-05 23:00:00,Nagaland,mudslide,continuous_rain,0.0,0.0,"Chiechama, Nagaland",pan_ner_csv,reported
26.1665,91.7049,2013-10-06 00:00:00,Assam,landslide,downpour,0.0,0.0,"Nilachal Hill, Guwahati, Assam",pan_ner_csv,reported
26.1309,91.8383,2013-10-06 12:45:00,Assam,landslide,downpour,1.0,0.0,"Batahguli, Guwahati, Assam",pan_ner_csv,reported
25.426,94.6024,2013-10-13 19:30:00,Manipur,mudslide,downpour,0.0,0.0,"Tusom, Manipur",pan_ner_csv,reported
27.9032,96.174,2014-05-08 00:00:00,Arunachal Pradesh,mudslide,rain,0.0,0.0,Lohit District of Arunachal Pradesh,pan_ner_csv,reported
24.8669,92.3576,2014-05-09 23:00:00,Assam,landslide,rain,7.0,0.0,"Satgarakul Village, Karimganj, Assam State",pan_ner_csv,reported
28.9205,95.3429,2014-06-26 23:00:00,Arunachal Pradesh,landslide,continuous_rain,0.0,0.0,Arunachal Pradesh,pan_ner_csv,reported
26.1844,91.7896,2014-06-26 23:00:00,Assam,landslide,continuous_rain,1.0,0.0,Bamunimaidam,pan_ner_csv,reported
26.1407,91.7645,2014-06-26 23:00:00,Assam,landslide,continuous_rain,3.0,0.0,Narakasur,pan_ner_csv,reported
26.1619,91.7697,2014-06-27 00:00:00,Assam,landslide,rain,3.0,0.0,"Bhangagarh, Assam",pan_ner_csv,reported
26.1964,91.7652,2014-06-28 09:00:00,Assam,landslide,rain,0.0,0.0,"Kharghuli Hills, Assam",pan_ner_csv,reported
23.7327,92.7463,2014-07-14 18:00:00,Mizoram,landslide,downpour,1.0,2.0,"Zembabawk, Aizawl",pan_ner_csv,reported
23.0137,91.7174,2014-08-14 23:00:00,Tripura,mudslide,downpour,3.0,0.0,Sabroom,pan_ner_csv,reported
27.0869,93.6086,2014-08-17 00:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,Arunachal Pradesh/Itanagar,pan_ner_csv,reported
25.9466,94.6279,2014-09-08 00:00:00,Nagaland,mudslide,unknown,0.0,0.0,Kiphire-Seyochung road near Yangzitong village,pan_ner_csv,reported
25.7354,90.3852,2014-09-21 00:00:00,Meghalaya,landslide,continuous_rain,0.0,0.0,National Highway 51,pan_ner_csv,reported
26.1097,91.7747,2014-09-22 00:00:00,Assam,landslide,rain,1.0,0.0,Lalmati,pan_ner_csv,reported
26.1001,91.6849,2014-09-22 00:00:00,Assam,landslide,rain,0.0,0.0,Pamohi,pan_ner_csv,reported
26.1985,91.7998,2014-09-22 00:00:00,Assam,landslide,rain,0.0,0.0,Noonmati,pan_ner_csv,reported
26.1314,91.7548,2014-09-22 00:00:00,Assam,landslide,rain,0.0,0.0,Dakhingaon,pan_ner_csv,reported
26.159,91.8178,2014-09-22 00:00:00,Assam,landslide,rain,0.0,0.0,VIP Road,pan_ner_csv,reported
26.1295,91.7056,2014-09-22 00:00:00,Assam,landslide,rain,0.0,0.0,Dhirenpara,pan_ner_csv,reported
26.1044,91.7082,2014-09-22 00:00:00,Assam,landslide,rain,0.0,0.0,Garchuk,pan_ner_csv,reported
26.1324,91.8342,2014-09-22 00:00:00,Assam,landslide,rain,0.0,1.0,Batahghuli,pan_ner_csv,reported
25.7238,89.9032,2014-09-23 00:00:00,Assam,landslide,continuous_rain,1.0,0.0,Hatsingimari,pan_ner_csv,reported
25.5772,91.8666,2014-09-23 03:00:00,Meghalaya,landslide,continuous_rain,8.0,1.0,Mawbah under Mawprem area,pan_ner_csv,reported
25.8143,90.5763,2014-09-24 00:00:00,Meghalaya,landslide,continuous_rain,0.0,0.0,Meghalaya,pan_ner_csv,reported
27.1249,93.7706,2014-10-01 11:00:00,Arunachal Pradesh,landslide,unknown,5.0,0.0,Karsingsa block point,pan_ner_csv,reported
25.9702,91.8587,2014-10-05 17:45:00,Meghalaya,landslide,rain,1.0,0.0,Jorabat-Umiam route,pan_ner_csv,reported
25.5006,90.0896,2014-10-20 00:00:00,Meghalaya,landslide,rain,6.0,0.0,South West Garo Hills,pan_ner_csv,reported
26.1468,91.6469,2015-02-14 00:00:00,Assam,landslide,mining,1.0,2.0,Kailashpur hill,pan_ner_csv,reported
24.6108,92.562,2015-02-19 23:00:00,Assam,landslide,mining,2.0,1.0,,pan_ner_csv,reported
25.0318,92.4584,2015-03-19 00:00:00,Assam,landslide,rain,0.0,0.0,Ratacherra,pan_ner_csv,reported
27.6163,88.6586,2015-05-24 00:00:00,Sikkim,landslide,unknown,0.0,0.0,"Bop, Sikkim",pan_ner_csv,reported
27.0987,93.816,2015-06-09 00:00:00,Arunachal Pradesh,landslide,continuous_rain,2.0,2.0,"Itanagar, Arunachal Pradesh",pan_ner_csv,reported
25.463,92.2121,2015-06-13 00:00:00,Meghalaya,landslide,continuous_rain,4.0,2.0,"Ratacherra village along the NH-44 connecting to Barak Valley in Assam and Tripura, Meghalaya, Mizoramon",pan_ner_csv,reported
25.5084,90.2191,2015-06-16 00:00:00,Meghalaya,rock_fall,downpour,1.0,0.0,Akonggre,pan_ner_csv,reported
25.5114,90.215,2015-06-16 06:15:00,Meghalaya,landslide,downpour,4.0,0.0,"Nakham Bazaar, Tura, Meghalaya",pan_ner_csv,reported
25.16,93.686,2015-06-19 00:00:00,Manipur,landslide,monsoon,0.0,0.0,"amei to Kangpokpi via Imphal road, 0.5 km from Tamei, Tamenglang District",pan_ner_csv,reported
23.7131,92.7362,2015-06-19 00:00:00,Mizoram,landslide,rain,0.0,0.0,"Muanna locality, Mizoram",pan_ner_csv,reported
26.0319,94.5466,2015-06-24 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"New Land (""""New Colony"""")",pan_ner_csv,reported
27.0816,88.4397,2015-07-07 00:00:00,Sikkim,landslide,continuous_rain,0.0,0.0,"NH-10, Sepi Jhora, Kalimpong",pan_ner_csv,reported
27.36,93.0385,2015-07-15 08:00:00,Arunachal Pradesh,landslide,monsoon,3.0,0.0,Type-IV Colony of Seppa in East Kameng,pan_ner_csv,reported
25.5007,93.9854,2015-07-22 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,Willong-Yangkhullen stretch,pan_ner_csv,reported
25.3908,94.0926,2015-07-22 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,NH-2 between Senapati and Mao,pan_ner_csv,reported
24.7979,92.9974,2015-07-22 00:00:00,Assam,landslide,continuous_rain,5.0,0.0,Lakhipur,pan_ner_csv,reported
25.4538,93.9827,2015-07-22 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,22 kms to 30 kms between Sangkungmai and Willong,pan_ner_csv,reported
25.4477,94.0489,2015-07-22 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,"15 kms from Maram, National Highway-102/A (Maram Peren road)",pan_ner_csv,reported
25.5098,93.8794,2015-07-22 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,Yangkhullen-Tamphung road till Nagaland border,pan_ner_csv,reported
24.9818,93.5142,2015-07-24 00:00:00,Manipur,mudslide,monsoon,0.0,0.0,Tamenglong Ward No-IV,pan_ner_csv,reported
26.1062,91.8717,2015-07-25 09:00:00,Assam,landslide,continuous_rain,2.0,0.0,,pan_ner_csv,reported
24.819,94.3551,2015-07-31 09:00:00,Manipur,landslide,continuous_rain,0.0,0.0,Phungyar road,pan_ner_csv,reported
25.0634,94.3415,2015-07-31 23:00:00,Manipur,mudslide,continuous_rain,0.0,0.0,Naga Gate along the Ukhrul-Imphal route,pan_ner_csv,reported
24.954,94.2156,2015-08-01 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,Imphal-Ukhrul road,pan_ner_csv,reported
24.416,94.0984,2015-08-01 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,Senam,pan_ner_csv,reported
25.1122,94.3591,2015-08-01 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,Ukhrul town Circular road from Rayotang to Viewland Zone II,pan_ner_csv,reported
24.4072,94.0644,2015-08-01 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,between Bongyang and Lokchao along the Imphal-Moreh highway,pan_ner_csv,reported
24.9111,94.4759,2015-08-01 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,between Maku village and Kamjong sub division,pan_ner_csv,reported
23.899,94.1434,2015-08-01 00:00:00,Manipur,landslide,rain,0.0,0.0,"Tuitung village, Khengjoi",pan_ner_csv,reported
23.9939,94.0573,2015-08-01 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,near S Lamphei Lamkhai and Sehlon village,pan_ner_csv,reported
25.1941,94.4481,2015-08-01 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,Ukhrul NH 201-Jessami road,pan_ner_csv,reported
24.1419,94.1078,2015-08-01 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,between Moltuk to New Songjang village,pan_ner_csv,reported
24.3481,94.1146,2015-08-01 00:00:00,Manipur,landslide,unknown,0.0,0.0,Chandel,pan_ner_csv,reported
24.4265,94.1913,2015-08-01 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,between Tengnoupal-Sita junction and Tengnoupal Power Sub-Station,pan_ner_csv,reported
23.9278,94.0906,2015-08-01 00:00:00,Manipur,landslide,rain,0.0,0.0,"Wayang, Khengjoi",pan_ner_csv,reported
24.1988,94.1016,2015-08-01 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,between Chalong and Paraolon,pan_ner_csv,reported
24.004,93.9815,2015-08-01 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,"Holenjang, Chandel district",pan_ner_csv,reported
25.72,94.6219,2015-08-02 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,Meluri Sub-Division in Phek District of Nagaland,pan_ner_csv,reported
24.7016,93.5291,2015-08-11 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,Khoupum,pan_ner_csv,reported
25.1019,93.3729,2015-08-11 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,Tousem,pan_ner_csv,reported
24.7459,93.4251,2015-08-11 00:00:00,Manipur,landslide,continuous_rain,0.0,0.0,Nungba,pan_ner_csv,reported
25.6237,94.1136,2015-08-12 00:00:00,Nagaland,mudslide,continuous_rain,0.0,0.0,Phesama village,pan_ner_csv,reported
27.8835,96.9262,2015-08-16 00:00:00,Arunachal Pradesh,landslide,continuous_rain,0.0,0.0,Hawai,pan_ner_csv,reported
28.1737,94.7596,2015-08-18 00:00:00,Arunachal Pradesh,landslide,unknown,1.0,0.0,Arunachal Pradesh,pan_ner_csv,reported
25.5145,90.2023,2015-08-18 09:00:00,Meghalaya,landslide,continuous_rain,0.0,0.0,Tura Civil Hospital,pan_ner_csv,reported
26.0214,94.5224,2015-08-19 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,Zunheboto district,pan_ner_csv,reported
25.0728,92.3636,2015-08-19 00:00:00,Meghalaya,landslide,rain,0.0,0.0,National Highway at Kuliang,pan_ner_csv,reported
25.1416,92.3807,2015-08-19 00:00:00,Meghalaya,landslide,rain,0.0,0.0,Tongseng,pan_ner_csv,reported
25.2568,92.3825,2015-08-19 00:00:00,Meghalaya,landslide,rain,0.0,0.0,National Highway 44,pan_ner_csv,reported
25.2193,90.5549,2015-08-19 09:00:00,Meghalaya,landslide,continuous_rain,0.0,0.0,NH-62 at Sibbari,pan_ner_csv,reported
25.6278,94.1051,2015-08-19 15:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,Phesama,pan_ner_csv,reported
25.6263,94.1057,2015-08-20 18:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,between Phesama and Kuima in Nagaland,pan_ner_csv,reported
26.1028,91.8806,2015-08-22 09:00:00,Assam,landslide,continuous_rain,0.0,0.0,Natonal Highway in Jorabat area,pan_ner_csv,reported
23.3572,92.7878,2015-08-26 00:00:00,Mizoram,landslide,continuous_rain,1.0,0.0,Sailam village,pan_ner_csv,reported
23.8447,93.0514,2015-08-26 00:00:00,Mizoram,mudslide,continuous_rain,0.0,0.0,Phullen’s main road,pan_ner_csv,reported
23.7269,92.7265,2015-08-27 00:00:00,Mizoram,landslide,downpour,0.0,0.0,three graveyards within Aizawl,pan_ner_csv,reported
24.042,92.6724,2015-08-27 00:00:00,Mizoram,landslide,downpour,0.0,0.0,"National Highway 54, at Kawnpui town",pan_ner_csv,reported
23.4495,92.8112,2015-08-28 01:45:00,Mizoram,landslide,downpour,0.0,0.0,"Mizoram, India",pan_ner_csv,reported
26.49349035,91.72137514,2015-09-01 00:00:00,Assam,landslide,rain,2.0,0.0,Amingaon,pan_ner_csv,reported
26.1868,91.6739,2015-09-01 00:00:00,Assam,rock_fall,rain,2.0,0.0,Maligaon,pan_ner_csv,reported
26.048,91.8695,2015-09-05 00:00:00,Meghalaya,landslide,unknown,0.0,0.0,Byrnihat,pan_ner_csv,reported
25.9703,91.8584,2015-09-06 15:00:00,Meghalaya,landslide,unknown,0.0,0.0,"Umling, Meghalaya 793102, India",pan_ner_csv,reported
23.7313,92.7187,2015-09-14 01:30:00,Mizoram,landslide,downpour,0.0,0.0,"Aizawl, Mizoram, India",pan_ner_csv,reported
23.7348,92.7187,2015-09-14 03:10:00,Mizoram,landslide,downpour,0.0,0.0,"Aizawl, Mizoram, India",pan_ner_csv,reported
26.1666,91.7042,2015-09-23 00:00:00,Assam,landslide,continuous_rain,0.0,0.0,Kamakhya Temple,pan_ner_csv,reported
25.583,91.893,2015-09-23 15:00:00,Meghalaya,landslide,downpour,2.0,1.0,"Shillong, Meghalaya, India",pan_ner_csv,reported
26.7223,95.0243,2016-04-19 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"Techahan Ward, Mon, Nagaland, India",pan_ner_csv,reported
27.5799,91.8569,2016-04-22 02:30:00,Arunachal Pradesh,landslide,continuous_rain,17.0,0.0,"Tawang, Arunachal Pradesh",pan_ner_csv,reported
28.0822,96.5316,2016-05-01 00:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,"Hayuliang, Anjaw district,Arunachal Pradesh, India",pan_ner_csv,reported
24.5204,92.7264,2016-05-18 08:00:00,Assam,landslide,continuous_rain,2.0,0.0,"Bilaipur, Hailakandi district, Assam, India",pan_ner_csv,reported
24.5308,92.5121,2016-05-18 08:00:00,Assam,landslide,continuous_rain,1.0,0.0,"Ramchandi , Hailakandi District, Assam, India",pan_ner_csv,reported
24.4638,92.4943,2016-05-18 08:00:00,Assam,landslide,continuous_rain,5.0,0.0,"Sonachirra, Karimganj district, Assam, India",pan_ner_csv,reported
24.5202,92.7239,2016-05-18 08:00:00,Assam,landslide,continuous_rain,2.0,0.0,"Bilaipur, Hailakandi district, Assam, India",pan_ner_csv,reported
26.1677,94.2442,2016-06-12 00:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India",pan_ner_csv,reported
27.6438,93.871,2016-06-12 23:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,"NH 13 10 kilometers from Old Ziro, Arunachal Pradesh, India",pan_ner_csv,reported
26.3185,94.5247,2016-06-14 08:00:00,Nagaland,landslide,continuous_rain,0.0,0.0,"lower Majakong Ward, Mokokchung, Nagaland, India",pan_ner_csv,reported
26.1961,91.7825,2016-06-22 12:00:00,Assam,mudslide,downpour,1.0,0.0,"Piyali Phukan Nagar, Guwahati, India",pan_ner_csv,reported
27.0136,92.6351,2016-07-01 00:00:00,Arunachal Pradesh,landslide,downpour,5.0,3.0,"Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India",pan_ner_csv,reported
25.0118,94.3136,2016-07-07 00:00:00,Manipur,landslide,monsoon,0.0,0.0,"Imphal-Ukhrul sector of National Highway 102, Manipur, India",pan_ner_csv,reported
25.9611,91.3681,2016-07-07 00:00:00,Assam,landslide,continuous_rain,2.0,2.0,"Kamrup district, Assam, India",pan_ner_csv,reported
25.7902,94.1318,2016-07-10 00:00:00,Nagaland,landslide,downpour,0.0,0.0,"National Highway 2, near Kohima, Nagaland, India",pan_ner_csv,reported
26.1699,94.4922,2016-07-11 23:00:00,Nagaland,landslide,unknown,0.0,0.0,"North Point Colony, Akuluto, Nagaland, India",pan_ner_csv,reported
26.1768,91.7702,2016-07-14 00:00:00,Assam,landslide,monsoon,1.0,0.0,"Pub Sarania hill, South Sarania, Guwahati, Assam, India",pan_ner_csv,reported
26.1963,91.8074,2016-07-14 00:00:00,Assam,landslide,monsoon,1.0,0.0,"Noonmati Nijarapar area of the city, Guwahati, Assam, India",pan_ner_csv,reported
27.3034,93.804,2016-07-16 00:00:00,Arunachal Pradesh,mudslide,downpour,1.0,0.0,"Hoj-Potin Highway, Arunachal Pradesh, India",pan_ner_csv,reported
28.235,94.9612,2016-07-19 00:00:00,Arunachal Pradesh,landslide,downpour,0.0,0.0,"5 km off Sangam point on Aalo- Pangin road, Arunachal Pradesh, India",pan_ner_csv,reported
25.203,90.5573,2016-07-19 00:00:00,Meghalaya,translational_slide,continuous_rain,0.0,0.0,"Rongthragittim Songittal village, near Sibbari, South Garo Hills District, Meghalaya, India",pan_ner_csv,reported
26.09748244,91.8744337,2016-07-19 09:00:00,Meghalaya,landslide,unknown,0.0,1.0,"12th Mile area at Jorabat, Meghalaya, India",pan_ner_csv,reported
